meeting_id;record_number;session_number;pages_in_doc;pages_in_pdf;date_meeting;session_president;title_meeting;chapter;languages;document_codes;title;titles_in_other_languages;publication_date;volume;physical_description;conference_name;conference_session;conference_location;conference_date;corporate_subject;variant_title;filename;columns;meeting_name_id;pages;first_page;last_page;language_codes
2147930041;214793;2;328-341;330-343;1947-11-14;Clarence Edward Beeby;Sixth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_sixth_meeting;330-343;330;343;eng+fre+spa
2147930042;214793;2;341-355;343-357;1947-11-15;Clarence Edward Beeby;Seventh meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_seventh_meeting;343-357;343;357;eng+fre+spa
2147930043;214793;2;355-366;357-368;1947-11-15;Clarence Edward Beeby;Eight meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_eight_meeting;357-368;357;368;eng+fre+spa
2147930044;214793;2;367-377;369-379;1947-11-17;C. Chagas;Ninth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_ninth_meeting;369-379;369;379;eng+fre+spa
2147930045;214793;2;378-387;380-389;1947-11-17;Clarence Edward Beeby;Tenth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_tenth_meeting;380-389;380;389;eng+fre+spa
2147930046;214793;2;388-401;390-403;1947-11-18;Clarence Edward Beeby;Eleventh meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_eleventh_meeting;390-403;390;403;eng+fre+spa
2147930047;214793;2;402-413;404-415;1947-11-19;Clarence Edward Beeby;Twelfth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_twelfth_meeting;404-415;404;415;eng+fre+spa
2147930048;214793;2;414-423;416-425;1947-11-19;Clarence Edward Beeby;Thirteenth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_thirteenth_meeting;416-425;416;425;eng+fre+spa
2147930049;214793;2;424-434;426-436;1947-11-21;Clarence Edward Beeby;Fourteenth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_fourteenth_meeting;426-436;426;436;eng+fre+spa
2147930050;214793;2;434-442;436-444;1947-11-22;Clarence Edward Beeby;Fifteenth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_fifteenth_meeting;436-444;436;444;eng+fre+spa
2147930051;214793;2;442-456;444-458;1947-11-22;Clarence Edward Beeby;Sixteenth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_sixteenth_meeting;444-458;444;458;eng+fre+spa
2147930052;214793;2;456-471;458-473;1947-11-24;Clarence Edward Beeby;Seventeenth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_seventeenth_meeting;458-473;458;473;eng+fre+spa
2147930053;214793;2;474-488;474-490;1947-11-24;Clarence Edward Beeby;Eighteenth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_eighteenth_meeting;474-490;474;490;eng+fre+spa
2147930054;214793;2;489-509;491-511;1947-11-24;Clarence Edward Beeby;Nineteenth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_nineteenth_meeting;491-511;491;511;eng+fre+spa
2147930055;214793;2;509-525;511-527;1947-12-01;Clarence Edward Beeby;Twentieth meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_twentieth_meeting;511-527;511;527;eng+fre+spa
2147930056;214793;2;525-550;527-552;1947-12-01;Clarence Edward Beeby;Twenty-first meeting;VERBATIM RECORDS OF MEETINGS OF THE PROGRAMME AND BUDGET COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_twenty-first_meeting;527-552;527;552;eng+fre+spa
2147930057;214793;2;551-553;552-555;1947-11-12;Han Lih-Wu;First meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_first_meeting;552-555;552;555;eng+fre+spa
2147930058;214793;2;553-555;555-557;1947-11-13;Han Lih-Wu;Second meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_second_meeting;555-557;555;557;eng+fre+spa
2147930059;214793;2;556-558;558-560;1947-11-14;Han Lih-Wu;Third meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_third_meeting;558-560;558;560;eng+fre+spa
2147930060;214793;2;558-561;560-563;1947-11-14;Han Lih-Wu;Fourth meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_fourth_meeting;560-563;560;563;eng+fre+spa
2147930061;214793;2;561-563;563-565;1947-11-15;Han Lih-Wu;Fifth meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_fifth_meeting;563-565;563;565;eng+fre+spa
2147930062;214793;2;563-565;565-567;1947-11-15;Han Lih-Wu;Sixth meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_sixth_meeting;565-567;565;567;eng+fre+spa
2147930063;214793;2;565-567;567-569;1947-11-17;Han Lih-Wu;Seventh meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_seventh_meeting;567-569;567;569;eng+fre+spa
2147930064;214793;2;567-569;569-571;1947-11-17;Han Lih-Wu;Eight meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_eight_meeting;569-571;569;571;eng+fre+spa
2147930065;214793;2;569-571;571-573;1947-11-18;Han Lih-Wu;Ninth meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_ninth_meeting;571-573;571;573;eng+fre+spa
2147930066;214793;2;572-574;574-576;1947-11-18;Howard E. Wilson;Tenth meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_tenth_meeting;574-576;574;576;eng+fre+spa
2147930067;214793;2;575-577;577-579;1947-11-19;Han Lih-Wu;Eleventh meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_eleventh_meeting;577-579;577;579;eng+fre+spa
2147930068;214793;2;577-579;579-581;1947-11-19;Howard E. Wilson;Twelfth meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_twelfth_meeting;579-581;579;581;eng+fre+spa
2147930069;214793;2;579-582;581-584;1947-11-21;Han Lih-Wu;Thirteenth meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_thirteenth_meeting;581-584;581;584;eng+fre+spa
2147930070;214793;2;583-585;585-587;1947-11-22;Han Lih-Wu;Fourteenth meeting;SUMMARY REPORTS OF THE MEETINGS OF THE ADMINISTRATIVE AND EXTERNAL RELATIONS COMMISSION;eng|fre spa;2 C/132 (I);Records of the General Conference of UNESCO, second session, Mexico, 1947, v. 1: Proceedings;Actes de la Conférence générale de l'UNESCO, deuxième session, Mexico, 1947, v. 1: Comptes rendus des débats|Actas de la Conferencia General, v.1: actas de los debates;1948;;637 p.;UNESCO. General Conference;2nd;Mexico City;1947;;;1947_214793eng.pdf;2;214793_fourteenth_meeting;585-587;585;587;eng+fre+spa
